name,ra,dec,pm_ra,pm_dec,parallax,spect_type,lii,bii,dist
HIP 84801,259.99803077,-5.91703822,   45.42, -193.58,  18.74,G9V,16.63533148,17.27241809,53.3617929562433
HIP 107596,326.90916827,-5.91684,   65.31,   15.77,  12.74,A7V,50.30019361,-41.49089975,78.4929356357928
HIP 2292,7.31739732,-5.90995058, -113.02, -220.86,  17.88,G0,107.98321462,-68.1359558,55.9284116331096
HIP 55666,171.09086074,-5.90974645,  -85.21,  -94.31,  21.11,F5,267.20487134,50.82141089,47.3709142586452
HIP 26588,84.77301362,-5.89748426,   14.17,  -22.27,  10.45,F5,209.94328152,-18.76503666,95.6937799043062
HIP 108898,330.88048416,-5.8902178,   79.55,   14.73,  13.18,F8,53.21216827,-44.8222352,75.8725341426404
HIP 109836,333.69490579,-5.88628232,   17.72, -110.19,  12.29,G0,55.44644989,-47.15229001,81.3669650122051
HIP 4592,14.69060186,-5.88261835,    3.32,  -81.41,  11.03,K0,127.94803349,-68.683001,90.6618313689937
HIP 31167,98.0963736,-5.86871833,   -0.87,  -41.78,  23.13,F0Vnn+...,216.01162818,-6.90006555,43.2338953739732
HIP 15211,49.02375251,-5.85427297,  340.67,  -54.15,  20.68,,187.79601534,-49.57673223,48.3558994197292
HIP 93026,284.26514217,-5.84621426,   60.77,  -40.90,  15.77,K1III,28.35996894,-3.90857662,63.4115409004439
HIP 44119,134.78438561,-5.84341641,  -73.17,  144.39,  10.31,F8,234.30805853,24.94593953,96.9932104752667
HIP 71347,218.86327732,-5.83288634,   -3.39,  -21.37,  14.22,F5,344.13618536,48.53915115,70.323488045007
HIP 61558,189.19737813,-5.8318511,  -27.51,  -19.46,  14.54,A3V,296.25910815,56.84999076,68.7757909215956
HIP 12966,41.69637217,-5.82961665,   43.90,   76.71,  16.07,G0,180.32192739,-55.27633421,62.2277535780958
HIP 75127,230.28183604,-5.82482695,  -51.92,  -10.86,  12.14,K1III,356.23383103,41.06255338,82.3723228995058
HIP 6528,20.96183154,-5.81854672,  -64.89, -192.33,  15.84,F8,144.27264143,-67.33765184,63.1313131313131
HIP 4948,15.86566354,-5.81091701,   64.49, -186.07,  11.32,,131.11308929,-68.49144768,88.339222614841
HIP 70973,217.75309023,-5.80229908, -203.98,  -21.64,  26.04,G5,342.79697492,49.20620658,38.4024577572965
HIP 82537,253.06383053,-5.78875626,   70.67,  -32.17,  11.36,K0,12.87639182,23.20337538,88.0281690140845
HIP 48771,149.20628265,-5.78446049,   -8.25,  -10.06,  11.85,F5,244.25448407,36.49112951,84.3881856540084
HIP 897,2.76858844,-5.78399441,  255.86,   10.17,  39.19,M2,96.9033258,-66.594034,25.516713447308
HIP 105120,319.40873159,-5.78216935,   36.62,  -61.29,  14.19,F5,45.65777423,-34.97662738,70.4721634954193
HIP 113926,346.05568477,-5.77353014,   91.15,   19.08,  12.21,F5,68.03881791,-56.74152212,81.9000819000819
HIP 2350,7.49972822,-5.7634572, -107.08, -224.06,  18.62,G5,108.54548767,-68.03435863,53.7056928034372
HIP 45839,140.18554873,-5.75369029, -364.97, -115.24,  41.40,K2,237.65634441,29.42030339,24.1545893719807
HIP 41351,126.54963277,-5.75113187,  115.47, -151.33,  23.31,G5,229.52348724,18.06499471,42.9000429000429
HIP 23311,75.20282168,-5.75097923,  550.74,-1109.3, 113.46,K3V,205.08807538,-27.17567805,8.81367882954345
HIP 58872,181.10977914,-5.74959033,  117.25, -142.68,  20.73,,282.13059577,55.21266534,48.2392667631452
HIP 85922,263.37445668,-5.74457168,  -42.20,  -95.38,  20.66,A5V,18.55595433,14.46170327,48.4027105517909
HIP 92918,283.97119525,-5.74427155, -200.70, -388.67,  29.77,K0IV-V,28.31840545,-3.60166293,33.5908632851864
HIP 2699,8.56549821,-5.74277284,    8.46,   -4.02,  10.64,F8,111.34559216,-68.22729049,93.984962406015
HIP 62057,190.78657502,-5.73977911,  212.58, -184.91,  17.86,K0,299.13580636,57.07084198,55.9910414333707
HIP 93429,285.42017236,-5.73901832,  -24.15,  -39.73,  21.95,K1IIIvar,28.97669381,-4.88524977,45.5580865603645
HIP 7669,24.68680807,-5.73525633, -118.21,  -53.17,  18.95,F5,152.79888766,-65.82520061,52.7704485488127
HIP 88329,270.59517178,-5.73524306,   19.64,  -22.20,  12.23,F5,22.14098629,8.19480419,81.7661488143908
HIP 112095,340.57147497,-5.73316341,  206.14,   19.66,  26.54,K2,61.93401225,-52.5759753,37.6789751318764
HIP 59676,183.56460983,-5.71687601,  -85.60,  114.05,  12.04,Am,286.25342296,55.94622926,83.0564784053156
HIP 29210,92.40089482,-5.71143334,   64.76,    1.80,  16.39,F3IVw,213.29545775,-11.89575099,61.012812690665
HIP 443,1.33394073,-5.70783255,   -8.29,   88.19,  25.38,K1III,93.75410166,-65.93293529,39.4011032308905
HIP 78999,241.89259238,-5.70677937,  152.59, -176.40,  27.86,,5.74215279,32.36172532,35.8937544867193
HIP 76233,233.58692775,-5.69510689,  -91.99,    5.35,  39.78,F7V,359.28223645,38.74635945,25.1382604323781
HIP 81952,251.11121189,-5.68723623,  -30.13,  -19.39,  12.51,G5,11.80635623,24.88567382,79.9360511590727
HIP 20932,67.32984837,-5.6804746,   25.49, -187.79,  10.59,F8,200.69804167,-34.04108158,94.4287063267233
HIP 51156,156.7454699,-5.67512494,  -84.01,    1.28,  10.37,F5,250.70922335,42.09469588,96.4320154291225
HIP 22336,72.1508432,-5.67343877,  312.68, -249.28,  37.73,F8V,203.39526894,-29.82443522,26.5041081367612
HIP 14241,45.91151475,-5.66565632,  333.38, -264.72,  28.33,G5,184.61296741,-51.9374728,35.2982703847511
HIP 71957,220.76484284,-5.6574291,  104.23, -319.90,  53.54,F2III,346.55136543,47.53754282,18.677624206201
HIP 101453,308.42573501,-5.64701379,   19.07,    2.26,  12.96,,39.80787369,-25.28258276,77.1604938271605
HIP 96960,295.64291864,-5.64584714,  -51.10,  -56.85,  12.41,F8,33.6904118,-13.9354557,80.58017727639
HIP 69775,214.20600506,-5.64400978,   14.66,  -11.92,  11.07,F0,338.3083066,51.26680027,90.3342366757001
HIP 3600,11.53170538,-5.64273765,  234.55,   66.10,  12.45,G0,119.32819885,-68.47731596,80.3212851405623
HIP 10208,32.82883944,-5.64234516,  -18.38,  -28.43,  12.68,F8,168.00564817,-61.31319934,78.8643533123028
HIP 6022,19.34459814,-5.63250837,  159.04,  -18.11,  20.42,F8,140.11306895,-67.63482184,48.9715964740451
HIP 19814,63.74055357,-5.63069835,  592.25,  197.60,  24.27,G:...,198.48011113,-37.12472243,41.2031314379893
HIP 88892,272.19849528,-5.62892553,   -7.52,  -32.96,  10.44,F8,23.00033969,6.84168257,95.7854406130268
HIP 102945,312.85705076,-5.6266358,   95.77,    1.25,  16.97,F5IV-V,42.13348946,-29.17801502,58.9275191514437
HIP 17027,54.75469049,-5.62570656,  -13.53, -207.06,  28.44,K1V,192.27526513,-44.74777172,35.1617440225035
HIP 74126,227.23189398,-5.6250932,   -1.21,   43.02,  20.18,G5,353.51511996,43.3419395,49.5540138751239
HIP 40765,124.81290348,-5.61961414,    0.02,   40.89,  29.28,R...,228.47936313,16.64696541,34.1530054644809
HIP 42228,129.15296769,-5.6144937,   94.21, -128.74,  21.06,,230.82640384,20.34884476,47.4833808167142
HIP 75387,231.0707763,-5.6065926,   57.27,   -3.11,  21.77,K3V,357.1606906,40.64731497,45.9347726228755
HIP 112621,342.13679223,-5.59349833, -186.83,   15.59,  11.96,G0,63.75481175,-53.69533314,83.6120401337793
HIP 54340,166.73509915,-5.58804626,   -1.85,   11.79,  13.55,G5,261.3623832,48.66564251,73.8007380073801
HIP 64783,199.16699438,-5.57338834,  -11.48,  -47.64,  19.60,G0,314.43050289,56.73403005,51.0204081632653
HIP 2843,9.0071737,-5.57045671,  225.69, -108.55,  21.19,F5,112.5897236,-68.13224455,47.192071731949
HIP 104294,316.93216234,-5.56643033,  205.37,  224.03,  20.09,G0,44.44516355,-32.71697835,49.7760079641613
HIP 53424,163.93098324,-5.55142851, -101.28,  -67.66,  19.20,G5,258.04261041,46.98491023,52.0833333333333
HIP 114960,349.26778178,-5.55049943, -150.08, -281.42,  14.68,,72.55718978,-58.85748445,68.1198910081744
HIP 92726,283.42426538,-5.54381405,   -9.37,  -23.62,  12.59,G5,28.2502819,-3.02564506,79.428117553614
HIP 97866,298.30727402,-5.54018318,  -34.47,  -41.37,  14.89,G0,35.01922595,-16.2585625,67.1591672263264
HIP 43393,132.58794814,-5.53478028, -181.54, -513.30,  18.78,G8V,232.71564137,23.28463218,53.248136315229
HIP 101594,308.84396659,-5.52828287,   11.07, -107.54,  10.27,F8,40.13697162,-25.59728327,97.3709834469328
HIP 56444,173.58920572,-5.5271367,  -97.87,   13.38,  12.37,A2,270.35772048,52.40088004,80.8407437348424
HIP 68936,211.67299713,-5.51811053, -409.69,  -92.54,  26.14,K0,334.85665082,52.62573136,38.2555470543229
HIP 91999,281.26603892,-5.50379029, -161.70,  -74.77,  14.57,G0,27.30794826,-1.09442332,68.6341798215511
HIP 30509,96.19761808,-5.50356552,  -65.77,  -37.26,  17.11,F5,214.82638956,-8.42435935,58.4453535943892
HIP 89897,275.1586539,-5.49856617,  -59.46,  133.61,  13.68,K3V,24.50700624,4.30221801,73.0994152046784
HIP 102115,310.41938139,-5.49300624,   82.40,   64.28,  35.83,M1V:,40.98215935,-26.97062558,27.9095729835334
HIP 18606,59.71842188,-5.46952376,  -46.75, -174.03,  22.88,G9V,195.68101443,-40.48605197,43.7062937062937
HIP 62013,190.64954636,-5.46808412,  -55.07,  -61.74,  14.27,F2,298.85372026,57.33365133,70.0770847932726
HIP 37233,114.71333666,-5.465268,  228.48, -122.83,  18.51,G0,223.2864665,7.9644015,54.0248514316586
HIP 104946,318.87654003,-5.46471377,  102.41,  -16.19,  13.96,G0,45.67957157,-34.35940441,71.6332378223496
HIP 27069,86.10604886,-5.46470032,   13.96,  -24.47,  12.93,F2,210.16391201,-17.38558992,77.3395204949729
HIP 118080,359.29204597,-5.45973823,  120.40, -104.86,  13.26,F8,89.71021718,-64.77117426,75.4147812971342
HIP 22701,73.2236682,-5.45275591,  -18.01,   25.03,  14.39,A9IV,203.7483411,-28.7784717,69.4927032661571
HIP 113887,345.96670251,-5.44557742,    1.88,  -66.63,  12.51,F5,68.36384612,-56.45276978,79.9360511590727
HIP 4308,13.79690185,-5.43522753,  179.79,  -72.80,  13.39,F5,125.45526654,-68.28860295,74.6825989544436
HIP 43726,133.5757901,-5.43453346, -413.14,   30.44,  58.50,G3V,233.20644372,24.16501883,17.0940170940171
HIP 38474,118.19946278,-5.42818693,  -21.36,  -28.80,  24.45,F5IVs,224.9441567,11.02584828,40.8997955010225
HIP 108453,329.55534953,-5.42466689,   41.40, -104.86,  17.98,F5IV,52.76046607,-43.46187095,55.6173526140156
HIP 68348,209.8652139,-5.4233768,   55.32, -199.01,  20.78,F8,332.26148546,53.52987169,48.1231953801732
HIP 51298,157.18054284,-5.41798916,   10.72,  -12.27,  10.43,F5,250.87857627,42.58251596,95.8772770853308
HIP 95066,290.13682588,-5.41587489,  113.42,   44.83,  21.17,G8III-IV...,31.39486755,-8.93253062,47.2366556447803
HIP 94370,288.114244,-5.41441446,   -9.66,  -52.48,  19.04,F8,30.48268082,-7.13290906,52.5210084033614
HIP 7852,25.24504669,-5.4035486,  -70.56,  -32.58,  19.37,G0,153.63567666,-65.27857291,51.6262261228704
HIP 78125,239.28873833,-5.39830712,  -31.16,  -13.65,  14.48,F5,4.12715742,34.59729193,69.060773480663
HIP 19809,63.71665934,-5.3965686,   50.54,   31.15,  18.55,F8,198.21123831,-37.02794684,53.9083557951482
HIP 74188,227.39465698,-5.39479285, -169.40,  -65.10,  12.17,K0,353.89529921,43.39584049,82.1692686935086
HIP 68739,211.06070549,-5.38138548,  -16.35,  -12.66,  11.06,K0,334.07069449,53.03158179,90.4159132007233
HIP 54259,166.50382076,-5.38108546,  -73.19,  -35.49,  10.20,G0,260.8955828,48.6946305,98.0392156862745
HIP 46549,142.39722361,-5.37276807, -479.95,   26.94,  42.47,M0:,238.80171441,31.42413124,23.5460324935248
HIP 33719,105.07543371,-5.3673572, -115.76,   80.35,  35.63,G0III-IV,218.71760684,-0.48082064,28.0662363177098
HIP 15919,51.24944102,-5.36188736, -230.41, -768.66,  66.15,K5V,189.1341176,-47.48769534,15.1171579743008
HIP 109110,331.52181508,-5.35791736,  171.96,  -46.70,  28.16,G0,54.33581842,-45.06338784,35.5113636363636
HIP 57791,177.75929508,-5.333334,    0.88,    0.86,  12.59,K0IV,276.46803973,54.40532234,79.428117553614
HIP 41968,128.323159,-5.32781991,   67.37,  -41.21,  19.74,F7V,230.10651846,19.79448646,50.6585612968592
HIP 61687,189.68367687,-5.3274041,  312.97, -111.42,  23.22,K0...,297.05565855,57.39933514,43.0663221360896
HIP 85165,261.06623659,-5.32542679,   15.87,   -8.55,  12.32,G0,17.7335296,16.65859853,81.1688311688312
HIP 104610,317.86854142,-5.30910191,  111.16, -150.13,  29.64,,45.25275631,-33.40768111,33.7381916329285
HIP 102203,310.62268393,-5.30082137,  -61.44, -173.43,  33.15,G0,41.27889327,-27.06016562,30.1659125188537
HIP 75429,231.1580943,-5.29189357,  -45.42,  -13.69,  13.12,G0,357.54135972,40.80016062,76.219512195122
HIP 17205,55.29023068,-5.28797373,   -9.25,   44.67,  13.15,F8,192.28856658,-44.11675504,76.0456273764259
HIP 35881,110.96564927,-5.27136523,   56.46,   -1.62,  15.17,G5,221.34430157,4.76516348,65.9195781147001
HIP 100570,305.90929741,-5.26617164,  175.79,   -9.95,  24.12,F5,38.9187988,-22.88226566,41.4593698175788
HIP 77293,236.71195267,-5.25660828, -146.99,   34.30,  16.75,K2V,2.27186892,36.67811267,59.7014925373134
HIP 76998,235.82394346,-5.25343388,   11.77, -106.06,  21.47,K5V,1.56292828,37.35748852,46.5766185374942
HIP 840,2.57853868,-5.24851713,   34.98,  -29.01,  18.18,K1III,96.99222574,-66.02724903,55.005500550055
HIP 117364,356.96255146,-5.2437956, -175.79, -165.85,  17.08,G0,85.4242021,-63.38578839,58.5480093676815
HIP 74884,229.56061137,-5.24296995,  -99.28,   48.43,  13.53,G5,356.12165066,41.98278544,73.909830007391
HIP 40498,124.02774956,-5.24253947, -142.79,  128.32,  13.96,G0,227.72833312,16.16315096,71.6332378223496
HIP 9127,29.41631173,-5.23293301,  196.47, -204.88,  24.79,G5,161.64209933,-63.01425444,40.3388463089956
HIP 115720,351.66534071,-5.23216112,  143.60,   12.20,  10.71,F8,76.47891242,-60.21717974,93.3706816059757
HIP 50554,154.89867165,-5.22731344,  -50.34,  -38.00,  12.91,F2,248.56582271,41.08918908,77.4593338497289
HIP 59292,182.44907727,-5.22577894,  -45.61,   14.09,  15.10,F2,284.10159489,56.116007,66.2251655629139
HIP 61971,190.49833571,-5.22079689,  -22.30,  -24.79,  12.33,G5,298.54416745,57.5704671,81.10300081103
HIP 68452,210.21257903,-5.21115967,   27.45,  -18.75,  11.94,F2,332.94157687,53.56715883,83.7520938023451
HIP 108438,329.50427628,-5.20390094,  123.93, -116.59,  18.12,G5,52.97775775,-43.29944496,55.1876379690949
HIP 74842,229.42191208,-5.20238131,  -80.79,  -14.35,  12.05,K0,356.03071644,42.10992906,82.9875518672199
HIP 5095,16.32607936,-5.19140136, -185.48, -233.53,  10.74,K4.5,132.10880812,-67.81574332,93.1098696461825
HIP 2533,8.03376796,-5.17864035,  297.12,  -27.41,  21.40,K0V,110.24554683,-67.57369738,46.7289719626168
HIP 110739,336.528337,-5.1778801,   23.57,   -6.36,  11.74,F0,58.75484535,-49.04336937,85.1788756388416
HIP 70623,216.70154033,-5.17742025, -152.40, -148.17,  14.63,K0,342.01362911,50.31529623,68.3526999316473
HIP 32984,103.07653738,-5.17370508, -544.41,   -3.30, 114.94,K3V,217.63740978,-2.1640454,8.70019140421089
HIP 23802,76.73071555,-5.16555869,   62.08,  -25.58,  13.45,F5,205.29669291,-25.55669708,74.3494423791822
HIP 65420,201.13806845,-5.16392212,  157.73,  -36.24,  33.23,F3V,318.08542881,56.73039411,30.0932891965092
HIP 63742,195.95736099,-5.16127868, -189.79, -219.55,  45.20,G5V,308.69240834,57.57180792,22.1238938053097
HIP 70016,214.89680883,-5.15089823, -631.74, -122.11,  48.12,K1V,339.65854213,51.32433867,20.7813798836243
HIP 90147,275.95029765,-5.14924146,  290.26, -406.66,  34.46,,25.18488548,3.76734583,29.0191526407429
HIP 41479,126.89666428,-5.14844045, -125.04,  -79.90,  23.89,G0,229.16608461,18.67123693,41.8585182084554
HIP 20029,64.43773805,-5.14672089,  -18.32,   45.57,  13.39,G0,198.39133883,-36.28154674,74.6825989544436
HIP 46034,140.83503502,-5.13944821, -250.80,   -0.26,  22.30,,237.51542716,30.30369865,44.8430493273543
HIP 3757,12.05511704,-5.13517778,  183.52, -124.50,  38.91,,120.7934813,-67.99356634,25.7003341043434
HIP 116294,353.44373848,-5.13245035,   27.98,  -29.85,  11.00,G5,79.41699432,-61.25894306,90.9090909090909
HIP 62250,191.35988081,-5.12658837,   63.26,  -14.50,  10.88,K2,300.13499344,57.71258153,91.9117647058824
HIP 115142,349.84941462,-5.12430243,  200.98,  -20.42,  28.72,F3IV,73.9399474,-58.94030215,34.8189415041783
HIP 84212,258.21317676,-5.12368193,  189.07, -695.06,  47.05,K,16.38996011,19.20407003,21.2539851222104
HIP 44890,137.1958192,-5.11626577,  -53.31,   71.68,  23.24,G5,235.12615107,27.34415916,43.0292598967298
HIP 50552,154.88486981,-5.10597604,  -41.13,  -70.76,  11.14,K0,248.4362031,41.16252742,89.7666068222621
HIP 54072,165.96579544,-5.09845098, -296.30,  -92.66,  18.60,,259.99086233,48.59653099,53.7634408602151
HIP 83599,256.30965695,-5.09148544, -921.19,-1128.23,  89.70,M0V,15.37015662,20.84044144,11.1482720178372
HIP 92277,282.09096249,-5.09084271,  198.71, -229.92,  14.09,,28.05015384,-1.63725765,70.97232079489
HIP 50084,153.38059136,-5.08726303,  -75.57,  -33.73,  16.29,F2,247.07639919,40.07619774,61.3873542050338
HIP 85365,261.65806271,-5.08649188,  -91.53,  -42.75,  33.28,F3V,18.25865378,16.27019119,30.0480769230769
HIP 23875,76.96264146,-5.08626282,  -83.39,  -75.44,  36.71,A3IIIvar,205.33768658,-25.31528953,27.2405339144647
HIP 7427,23.92045504,-5.07746687,   98.62,   34.79,  17.33,F5,150.43895552,-65.55840639,57.7034045008656
HIP 78336,239.92647971,-5.07601883, -108.17,  -94.20,  30.24,K2V,4.91041931,34.29730368,33.0687830687831
HIP 55210,169.58977483,-5.0669361,  794.90, -150.63,  45.48,G8V,264.4961994,50.72577804,21.9876868953386
HIP 83591,256.26637934,-5.0637419, -916.86,-1137.91,  92.98,K5V,15.37128504,20.89169447,10.7550010755001
HIP 96551,294.43212862,-5.06175154,   17.62,  -15.05,  12.19,F0,33.67138851,-12.59603009,82.0344544708778
HIP 37732,116.08234822,-5.05541216,  -31.63,  192.75,  21.33,G1V,223.58021453,9.35798877,46.882325363338
HIP 18122,58.12855596,-5.05421215,    6.92,   31.77,  13.00,F0,194.10645202,-41.61256908,76.9230769230769
HIP 26641,84.93428002,-5.05144223,   42.47,  297.46,  20.28,G5,209.22332702,-18.24022367,49.3096646942801
HIP 5806,18.62256714,-5.04704963, -161.09, -138.65,  25.96,F8,137.91955545,-67.24557629,38.5208012326656
HIP 3979,12.79456039,-5.03898875,  262.27, -119.18,  45.27,G0,122.75994786,-67.91065078,22.0896841175171
HIP 21172,68.08947123,-5.03891942,   -4.06,  -35.30,  27.05,G0,200.46806014,-33.0680201,36.9685767097967
HIP 11453,36.94196562,-5.02732592,  239.05,   98.12,  13.65,G0,173.2958051,-58.14159309,73.2600732600733
HIP 64595,198.60308867,-5.02715259, -174.75,  -41.64,  11.40,G0,313.58591978,57.36858285,87.719298245614
HIP 12474,40.14262183,-5.02575561,  -18.72,  -47.62,  11.67,K0,177.42988522,-55.88194571,85.6898029134533
HIP 64499,198.30592621,-5.02343833,  235.81,  -89.76,  20.23,G5,313.04484717,57.41991606,49.4315373208107
HIP 81465,249.58183381,-5.02058344,  -19.94,  -96.63,  29.87,K5V,11.48739717,26.52288003,33.478406427854
HIP 112135,340.71663834,-4.99832619,   15.22, -357.25,  24.85,,63.0195696,-52.22639084,40.2414486921529
HIP 35543,110.01951126,-4.99143972,  -66.41,   -2.49,  10.90,A5,220.65535176,4.06192982,91.743119266055
HIP 73309,224.72080247,-4.98899499, -358.55, -107.53,  28.67,F8V,351.55661091,45.51009083,34.8796651552145
HIP 113184,343.79560112,-4.98787812,   29.13,   -8.54,  11.13,K0III-IV,66.37922027,-54.5497247,89.8472596585804
HIP 56884,174.91595348,-4.98443418,  -54.52,  -14.04,  18.36,G5,271.86741551,53.50217994,54.4662309368192
HIP 9946,32.00397802,-4.98281052,  159.73,  120.82,  16.52,K0,165.81148141,-61.30579666,60.5326876513317
HIP 18334,58.78894679,-4.97506179,   -0.55,   49.23,  10.55,F0,194.48345803,-41.01351705,94.7867298578199
HIP 89816,274.950439,-4.96170384,  108.29,   19.92,  16.40,G0+...,24.88630046,4.73608871,60.9756097560976
HIP 56907,174.98323527,-4.96032446,  -53.44, -201.18,  17.69,K0,271.94883922,53.55444387,56.5291124929339
HIP 12912,41.49830652,-4.9564787,   52.85,    5.93,  11.64,F2,178.95391599,-54.84339102,85.9106529209622
HIP 71803,220.31736084,-4.94450151,   26.01, -152.77,  18.46,G0,346.68519164,48.37346282,54.1711809317443
HIP 81,0.24386443,-4.93211471, -184.70, -172.67,  23.43,G5,92.25450937,-64.75453114,42.6803243704652
HIP 101911,309.77443055,-4.92950491,   -1.68,    4.50,  13.93,K0,41.20463785,-26.13968795,71.7875089734386
HIP 109428,332.54986486,-4.92880257,   25.00,   11.25,  11.05,G0,55.65857652,-45.67079581,90.4977375565611
HIP 59356,182.65785898,-4.91914561, -158.25,   45.29,  14.30,,284.30205425,56.46941584,69.9300699300699
HIP 29711,93.8735826,-4.91463574,   22.68,  -34.41,  15.03,A5IVs,213.23977229,-10.22779511,66.5335994677312
HIP 9603,30.87574581,-4.91103188,   99.21, -187.89,  34.89,K7,163.82364523,-61.91862932,28.6615075952995
HIP 74703,229.00648503,-4.89786905,   27.21,  -26.84,  16.48,F8,355.9328682,42.61859674,60.6796116504854
HIP 93805,286.56229139,-4.88233456,  -19.68,  -90.37,  26.05,B9Vn,30.25975402,-5.51329111,38.3877159309021
HIP 19508,62.68532621,-4.87450715,   69.10, -140.77,  15.88,G0,196.98995398,-37.64831022,62.9722921914358
HIP 5945,19.12443403,-4.862088,  -15.98,  -10.11,  13.46,F5,139.05302312,-66.94621678,74.2942050520059
